RandomSearch: Config is suboptimal. Config 28: {'weights1': 0, 'weights2': 0.5, 'weights3': 0.0, 'weights4': 0.4, 'weights5': 0.30000000000000004, 'normalize': False} - MAP results: 0.09233180555555469
RandomSearch: Config is suboptimal. Config 29: {'weights1': 0.3, 'weights2': 0.4, 'weights3': 0.9, 'weights4': 0.1, 'weights5': 0.5, 'normalize': True} - MAP results: 0.1009400634920622
RandomSearch: Config is suboptimal. Config 30: {'weights1': 0, 'weights2': 0.2, 'weights3': 0.0, 'weights4': 0.6000000000000001, 'weights5': 1.0, 'normalize': True} - MAP results: 0.0920375198412691
RandomSearch: Config is suboptimal. Config 31: {'weights1': 0.5, 'weights2': 1.0, 'weights3': 0.1, 'weights4': 0.1, 'weights5': 0.6000000000000001, 'normalize': False} - MAP results: 0.09752238888888781
RandomSearch: Config is suboptimal. Config 32: {'weights1': 0.4, 'weights2': 0.30000000000000004, 'weights3': 0.9, 'weights4': 0.2, 'weights5': 0.0, 'normalize': True} - MAP results: 0.10043778174603073
RandomSearch: Config is suboptimal. Config 33: {'weights1': 0.3, 'weights2': 1.0, 'weights3': 0.9, 'weights4': 1.0, 'weights5': 0.2, 'normalize': False} - MAP results: 0.09775156349206247
RandomSearch: Config is suboptimal. Config 34: {'weights1': 0.5, 'weights2': 0.9, 'weights3': 1.0, 'weights4': 0.30000000000000004, 'weights5': 0.4, 'normalize': False} - MAP results: 0.09930878571428457
RandomSearch: Config is suboptimal. Config 35: {'weights1': 0.1, 'weights2': 0.9, 'weights3': 0.5, 'weights4': 0.2, 'weights5': 0.4, 'normalize': False} - MAP results: 0.09485610714285635
RandomSearch: Config is suboptimal. Config 36: {'weights1': 0.2, 'weights2': 0.6000000000000001, 'weights3': 0.1, 'weights4': 0.30000000000000004, 'weights5': 0.8, 'normalize': True} - MAP results: 0.09707635714285597
RandomSearch: Config is suboptimal. Config 37: {'weights1': 0.1, 'weights2': 0.2, 'weights3': 0.4, 'weights4': 0.0, 'weights5': 0.5, 'normalize': False} - MAP results: 0.09941974999999878
RandomSearch: Config is suboptimal. Config 38: {'weights1': 0, 'weights2': 0.7000000000000001, 'weights3': 0.9, 'weights4': 0.2, 'weights5': 0.7000000000000001, 'normalize': True} - MAP results: 0.09482963095238017
RandomSearch: Config is suboptimal. Config 39: {'weights1': 0.2, 'weights2': 1.0, 'weights3': 0.4, 'weights4': 0.2, 'weights5': 0.9, 'normalize': True} - MAP results: 0.09619447619047554
RandomSearch: Config is suboptimal. Config 40: {'weights1': 0.3, 'weights2': 0.4, 'weights3': 0.8, 'weights4': 0.8, 'weights5': 0.30000000000000004, 'normalize': True} - MAP results: 0.10114778571428466
RandomSearch: Config is suboptimal. Config 41: {'weights1': 0.2, 'weights2': 0.1, 'weights3': 0.9, 'weights4': 0.4, 'weights5': 0.8, 'normalize': False} - MAP results: 0.10114399999999897
RandomSearch: Config is suboptimal. Config 42: {'weights1': 0.5, 'weights2': 0.6000000000000001, 'weights3': 0.0, 'weights4': 0.2, 'weights5': 0.0, 'normalize': False} - MAP results: 0.09717666269841142
RandomSearch: Config is suboptimal. Config 43: {'weights1': 0.1, 'weights2': 0.4, 'weights3': 0.7000000000000001, 'weights4': 0.6000000000000001, 'weights5': 0.9, 'normalize': True} - MAP results: 0.09798247222222109
RandomSearch: Config is suboptimal. Config 44: {'weights1': 0.2, 'weights2': 0.30000000000000004, 'weights3': 0.5, 'weights4': 0.6000000000000001, 'weights5': 0.5, 'normalize': True} - MAP results: 0.1005172976190463
RandomSearch: Config is suboptimal. Config 45: {'weights1': 0.5, 'weights2': 0.0, 'weights3': 0.8, 'weights4': 0.4, 'weights5': 1.0, 'normalize': False} - MAP results: 0.09487381349206249
RandomSearch: Config is suboptimal. Config 46: {'weights1': 0, 'weights2': 0.1, 'weights3': 0.6000000000000001, 'weights4': 0.6000000000000001, 'weights5': 0.4, 'normalize': False} - MAP results: 0.09852949999999898
RandomSearch: Config is suboptimal. Config 47: {'weights1': 0.1, 'weights2': 0.1, 'weights3': 0.5, 'weights4': 0.8, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.10019536507936404
RandomSearch: Config is suboptimal. Config 48: {'weights1': 0, 'weights2': 0.30000000000000004, 'weights3': 0.5, 'weights4': 0.5, 'weights5': 0.4, 'normalize': False} - MAP results: 0.09605196428571358
